Date,SPY,BND,GLD,TLT,VTI,QQQ,XLE,VIX,SHV,VIXTERM
2011-08-03,97.0721235749,54.0917083579,161.49,67.5403349571,50.3547293901,49.9166852612,22.1722244686,23.38,88.3913753462,0.2599983215332031
2011-08-04,92.5251135857,54.4187045395,160.64,69.9434803527,47.8273316141,47.5970223658,20.6532084804,31.66,88.3913753462,3.1000003814697266
2011-08-05,92.3866259719,54.0655486634,161.75,67.9253693022,47.6263764393,47.298277902,20.4548799835,32.0,88.3913753462,2.40999984741211
2011-08-08,86.3701085243,54.320605685,167.119,70.0696122933,44.3260741446,44.451418894,18.7149981691,48.0,88.3753406296,9.900001525878906
2011-08-09,90.3862493269,54.5102634703,168.61,70.2820450355,46.5443101132,46.5953497519,19.66757595,35.06,88.4073298892,3.990001678466797
2011-08-10,86.3931897933,54.94189843,174.58,72.373179841,44.5656745454,44.6886571446,18.9884510967,42.99,88.3833579879,6.409999847412109
2011-08-11,90.270842982,54.4121646159,170.75,68.7219920853,46.6061424747,46.656855965,19.9740836272,39.0,88.3913753462,5.180000305175781
2011-08-12,90.8786497318,54.5887425539,169.97,70.0828893397,46.9153042821,47.0698262532,20.1213275113,36.36,88.3833579879,3.6100006103515625
2011-08-15,92.8020888135,54.4971836231,171.8,69.3725673581,47.9355382467,47.7639678015,20.8004523646,31.87,88.3833579879,1.7900009155273438
2011-08-16,92.0096319118,54.6606817139,173.92,70.5210318704,47.4795245807,47.3597841151,20.4548799835,32.85,88.3913753462,2.409997940063477
2011-08-17,92.0711819625,54.7565569943,174.42,71.7557971841,47.4872536259,47.0786128551,20.5360143686,31.58,88.3913753462,1.5499992370605469
2011-08-18,88.1012036978,54.8764991937,177.72,73.2295493328,45.3694952448,44.7677365615,19.3460433867,42.67,88.3913753462,6.069999694824219
2011-08-19,86.6624712647,54.9288185828,179.95,73.8203778969,44.5579455002,43.9593691889,19.0034759829,43.05,88.4074100628,5.149997711181641
2011-08-22,86.7317150717,54.8045600338,184.59,73.6344992475,44.5656745454,44.1175280226,18.8502221443,42.44,88.4074100628,4.180000305175781
2011-08-23,89.5860986689,54.641061943,177.67,72.6188051991,46.0960254923,45.9363546111,19.7006306995,36.27,88.4074100628,1.479999542236328
2011-08-24,90.8478747065,54.3271456086,171.646,70.5542244863,46.7529943332,46.2966052881,19.8178248114,35.9,88.4074100628,1.1000022888183594
2011-08-25,89.4629985677,54.4775638522,172.36,71.3176546534,45.9723607694,45.5409575267,19.3998324791,39.76,88.3913753462,3.1499977111816406
2011-08-26,90.7632433869,54.5429630885,177.47,72.0213381118,46.7375362428,46.6832157706,19.7757551302,35.59,88.3913753462,1.1800003051757812
2011-08-29,93.3714267817,54.4121646159,173.89,71.025559633,48.1983257831,47.9836328484,20.3527107577,32.28,88.4154274211,0.2999992370605469
2011-08-30,93.6176269841,54.6149022484,179.1,72.167385622,48.3297195513,48.2999505159,20.4729098468,32.89,88.3913753462,0.4199981689453125
2011-08-31,94.0330898258,54.5429630885,177.72,71.0521137258,48.5229456809,48.3790299328,20.6261636854,31.62,88.3833579879,-0.0499992370605468
2011-09-01,93.048289016,54.7738649022,177.87,72.5540450777,47.9741834727,47.939699839,20.4699048696,31.82,88.3875438507,-0.1700000762939453
2011-09-02,90.670918311,54.9246667807,183.238,74.9110361722,46.660245791,46.8150147988,19.8989591965,33.92,88.3795261126,0.1299972534179687
2011-09-06,90.0092552669,55.0033460216,182.9,75.6900417035,46.3665420739,46.8238014006,19.6826008362,37.0,88.4035793267,1.6199989318847656
2011-09-07,92.5481948547,54.8787705568,177.08,74.2452194789,47.7500411623,48.009992654,20.4037953706,33.38,88.3795261126,0.4200019836425781
2011-09-08,91.5864753139,54.9508931943,181.81,74.9110361722,47.1780918185,47.7903276071,20.1664021697,34.32,88.3795261126,0.6100006103515625
2011-09-09,89.1860233399,54.9967894182,180.7,75.7100162043,45.9491736338,46.72714878,19.4992972253,38.52,88.3795261126,1.8800010681152344
2011-09-12,89.7630550644,54.8328743329,176.67,75.7899142075,46.2737935316,47.3246377076,19.5909490307,38.59,88.3795261126,1.529998779296875
2011-09-13,90.5862869914,54.7738649022,178.54,74.7112911642,46.7375362428,47.9572730427,19.6465411094,36.91,88.3955615887,0.8499984741210938
2011-09-14,91.8403692727,54.8918837636,177.21,75.3438170229,47.4022341289,48.6426279891,19.8899442648,34.6,88.3795261126,-0.3600006103515625
2011-09-15,93.425283076,54.786978109,174.4,74.1919541434,48.2292419638,49.363129343,20.2850987701,31.97,88.4035793267,-1.5500011444091797
2011-09-16,93.975351616,54.7673082988,176.03,74.731265665,48.4611133194,49.8150594239,20.239855833,30.98,88.3875438507,-1.970001220703125
2011-09-19,93.0396194282,54.9377799875,173.31,76.1561133889,47.9509963371,49.832665029,19.9200727479,32.73,88.3875438507,-1.0800018310546875
2011-09-20,92.9313528941,55.009902625,175.78,76.4757054017,47.780957343,49.6125949661,19.796383064,32.86,88.3875438507,-0.7599983215332031
2011-09-21,90.1937562456,55.1607045035,173.59,79.0058088365,46.2274192605,48.7499203198,18.9727907786,37.32,88.3795261126,1.1300010681152344
2011-09-22,87.2782931483,55.2918365717,169.05,81.975351289,44.8052749462,47.1654158674,17.9018191255,41.35,88.3955615887,2.1999969482421875
2011-09-23,87.8041591711,55.1082516762,159.8,80.4506310612,45.0649708645,47.6671756106,17.7087425458,41.25,88.3875438507,1.7000007629394531
2011-09-26,89.8921566149,54.9377799875,157.58,79.158946676,46.1294365556,48.221752169,18.3543423592,39.02,88.4035793267,0.9900016784667968
2011-09-27,90.8974887174,54.8263177295,160.63,77.947160294,46.7121732478,48.7235119122,18.6228394779,37.71,88.3875438507,0.5
2011-09-28,89.0414909897,54.7082988681,156.22,77.9205276263,45.6477075567,48.0016821061,18.0134415232,41.08,88.3875438507,1.5600013732910156
2011-09-29,89.7452234614,54.7017422647,157.7,78.459839148,45.9818099269,47.4294999428,18.185400352,38.84,88.3795261126,0.6599998474121094
2011-09-30,87.5025595404,54.9049969704,158.06,80.4306565604,44.8474158327,46.2059103934,17.6514229362,42.96,88.3955615887,1.7199974060058594
2011-10-03,85.0124292556,55.2155570476,160.96,82.6384368023,43.3633797232,45.0175320541,17.0510754461,45.45,88.3759437873,2.0699996948242188
2011-10-04,86.8761603073,54.9986387878,157.644,81.5905218861,44.451154882,45.941826318,17.6091874344,40.82,88.3919800682,0.3699989318847656
2011-10-05,88.4846916713,54.7620006862,159.46,81.0031555636,45.3602241219,47.1214018548,18.2578040694,37.81,88.3919800682,-0.5
2011-10-06,90.0854897115,54.7291342832,160.49,79.5080412882,46.2382140715,47.913654081,18.601721727,36.27,88.3919800682,-0.7700004577636719
2011-10-07,89.48229045,54.6108152323,159.18,78.9206749657,45.8186436531,47.5967531905,18.3724432886,36.2,88.3839619277,-1.1100006103515625
2011-10-10,92.475086786,54.5319358651,163.266,77.8060138765,47.3959176333,49.2428772605,19.2050860386,33.02,88.3999982086,-1.770000457763672
2011-10-11,92.5678866724,54.5056427427,162.1,77.5457038017,47.4347667461,49.5773837561,19.2443047189,32.86,88.3759437873,-1.2000007629394531
2011-10-12,93.3798856783,54.4924961815,163.26,76.4176934779,47.8854164548,49.8238622264,19.3468766518,31.26,88.3767456013,-1.710000991821289
2011-10-13,93.1942859055,54.5582289875,162.3,77.1785998502,47.8232578743,50.2816079571,19.3197252578,30.7,88.3759437873,-2.009998321533203
2011-10-14,94.7873506219,54.4596297785,163.4,76.0572641436,48.6934780013,51.2147050236,20.0920315767,28.24,88.3839619277,-2.1499996185302734
2011-10-17,92.9777528373,54.6502549159,162.62,77.3721637519,47.7067105358,50.4224527974,19.7269961681,33.39,88.3919800682,-0.2099990844726562
2011-10-18,94.7950839457,54.5910953905,161.84,76.8915913062,48.6701685336,51.0474517758,20.3605286953,31.56,88.3919800682,-0.4200000762939453
2011-10-19,93.6737519852,54.7357075638,159.87,76.864892837,48.0252732609,50.0615378943,20.1493511863,34.44,88.3919800682,0.0499992370605468
2011-10-20,94.0836181501,54.7094144414,157.77,76.3175742184,48.2428282927,49.8150594239,20.3062259073,34.78,88.3759437873,0.5799980163574219
2011-10-21,95.8700159631,54.6239617935,159.52,75.509945525,49.1518975325,50.4400584024,20.6803117805,31.32,88.3919800682,-0.6499996185302734
2011-10-24,97.0454811907,54.6634014772,161.02,75.6367632537,49.9754987242,51.4875919015,20.9518257207,29.26,88.3759437873,-1.2099990844726562
2011-10-25,95.1585501674,54.946052543,165.59,77.5590530363,48.9545440394,50.4752696124,20.5143865948,32.22,88.3759437873,-0.1399993896484375
2011-10-26,96.1252156506,54.8080136504,167.4,76.2041057242,49.4859999027,50.4136499948,20.9578593638,29.86,88.3759437873,-1.079999923706055
2011-10-27,99.4737448845,54.7357075638,169.94,73.6210288288,51.1953608665,51.804492792,21.8870404037,25.46,88.3759437873,-1.5700016021728516
2011-10-28,99.4505449129,54.7225610026,169.62,74.3952844357,51.2419798019,51.8837180146,22.0348646601,24.53,88.3679256469,-1.989999771118164
2011-10-31,97.0532145145,54.9657723848,167.34,77.3454652827,49.9444194339,51.0122405658,21.0302630812,29.96,88.3839619277,-0.4100017547607422
2011-11-01,94.3465511615,55.3733427325,167.38,79.9281797464,48.6157797757,49.6830173862,20.3514782307,34.77,88.3711248849,0.75
2011-11-02,95.8854826108,55.3403941768,169.06,78.9311685466,49.4160714997,50.1055519069,20.9638930069,32.74,88.3711248849,-0.1399993896484375
2011-11-03,97.6332138044,55.2020102428,171.72,77.8471697924,50.3795294975,51.1442826035,21.5159713521,30.5,88.3791433156,-1.1200008392333984
2011-11-04,97.0377478668,55.2810867765,170.85,77.9408486971,50.1075857078,50.8801985281,21.4978704227,30.16,88.395180177,-1.0699996948242188
2011-11-07,97.6409471283,55.2942661988,174.98,78.4360086218,50.3639898523,51.2411134311,21.6155264635,29.85,88.395180177,-1.529998779296875
2011-11-08,98.8937455946,55.1229337091,173.53,77.4323060716,50.9700360122,51.8309011995,21.9684945858,27.48,88.3871617463,-2.040000915527344
2011-11-09,95.2436167299,55.1888308205,172.07,79.0382301519,49.0275803715,50.0087210792,20.9970780441,36.16,88.3791433156,0.6699981689453125
2011-11-10,96.1406822984,55.1229337091,171.14,77.860552493,49.462690435,49.9823126717,21.3621134526,32.81,88.3791433156,-0.9399986267089844
2011-11-11,97.9502800829,55.0833954422,173.96,77.3854666193,50.441688078,50.9242125406,21.7995525785,30.04,88.395180177,-1.5599994659423828
2011-11-14,97.0222812191,55.0873492689,173.2,78.6300577815,49.9444194339,50.6073116501,21.5129545305,31.13,88.3791433156,-1.5900020599365234
2011-11-15,97.5017472987,55.0570365976,173.36,78.5229961762,50.2474425139,51.170691011,21.4888199581,31.22,88.3791433156,-1.3000011444091797
2011-11-16,95.9550825256,55.1624719759,171.51,79.238970662,49.4083016771,50.3256219697,21.1660200513,33.51,88.4031986078,-0.8800010681152344
2011-11-17,94.431617724,55.1361131314,167.1,79.8746489437,48.6002401306,49.1460464329,20.683328602,34.51,88.3871617463,-0.8100013732910156
2011-11-18,94.3310845138,55.1031645756,167.62,79.8545748927,48.5303117275,48.7675259248,20.5596389182,32.0,88.395180177,-2.200000762939453
2011-11-21,92.5369533769,55.0899851534,163.5,80.3296607665,47.6290123102,47.8344288584,20.1915866881,32.91,88.4031986078,-1.8699989318847656
2011-11-22,92.1734871553,55.1492925536,165.31,81.2263017113,47.4036874559,47.9928793036,20.0015269299,31.97,88.3791433156,-2.2700023651123047
2011-11-23,90.1396229786,55.2085999539,164.83,82.0225724011,46.3454376228,46.9101345945,19.3951457968,33.98,88.3871617463,-1.8899993896484375
2011-11-25,89.9694898535,55.1308413624,163.4,80.8315120416,46.1993649586,46.5492196914,19.2563720051,34.47,88.3711248849,-1.979999542236328
2011-11-28,92.5756199963,55.1295234202,166.63,80.7913639396,47.5901631974,48.1689353539,19.9773923575,32.13,88.3871617463,-1.80999755859375
2011-11-29,92.8385530077,55.0504468865,166.88,80.1289202565,47.7377898261,47.8696400684,20.2639904055,30.64,88.3871617463,-2.5699996948242188
2011-11-30,96.6588149974,54.9318320859,170.13,78.8776377439,49.7579436924,49.6390033737,21.380214382,27.8,88.3711248849,-2.780000686645508
2011-12-01,96.6433483496,54.9142975236,169.63,78.4827376669,49.7579436924,49.9823126717,21.2625583412,27.41,88.3917996067,-2.6200008392333984
2011-12-02,96.5582817871,55.0926550399,169.82,79.5828375795,49.7346342247,49.8414678315,21.2444574118,27.52,88.3917996067,-2.3299999237060547
2011-12-05,97.6100138328,55.0992608738,167.32,79.4218473484,50.2785218041,50.3872415873,21.5069208874,27.84,88.3757619037,-2.059999465942383
2011-12-06,97.6409471283,55.0265967005,168.18,78.6638516769,50.3018312718,50.2463967471,21.5039040658,28.13,88.3757619037,-2.030000686645508
2011-12-07,98.00441335,55.0992608738,169.4,78.9455845813,50.4339182554,50.2463967471,21.2987601999,28.67,88.3837807552,-1.9500007629394531
2011-12-08,95.8545493153,55.2247717186,165.976,79.9316497469,49.2917543387,49.4013277058,20.704446353,30.59,88.3917996067,-1.5
2011-12-09,97.4785473271,55.0926550399,166.4,78.2882078043,50.1697442883,50.193579932,21.1756738803,26.38,88.3917996067,-3.1500015258789062
2011-12-12,96.0556157358,55.1521075453,161.99,79.1602382228,49.4005318545,49.6302005711,20.6803117805,25.67,88.3917996067,-4.5
2011-12-13,95.1585501674,55.290830058,158.45,79.8981101154,48.8721839203,49.0844268153,20.4872352008,25.41,88.3998184581,-4.760000228881836
2011-12-14,94.145484741,55.396523401,152.89,81.4073935321,48.3127566957,48.3185829966,19.9110222832,26.04,88.3917996067,-4.379999160766602
2011-12-15,94.4857509911,55.3701000653,152.33,81.1055368487,48.4914626147,48.1865409589,19.8265512796,25.11,88.3917996067,-4.349998474121094
2011-12-16,94.6250513539,55.5220342458,155.23,82.0513544565,48.6546288885,48.433477175,20.0369383814,24.29,88.3917996067,-4.739999771118164
2011-12-19,93.6133516519,55.502216744,154.87,83.0910830324,48.0874318414,47.9567349644,19.6855194439,24.92,88.3998184581,-3.819999694824219
2011-12-20,96.4461108174,55.3899175671,156.98,81.0183338069,49.5947774186,49.3781330368,20.4943888948,23.22,88.3837807552,-3.6500015258789062
2011-12-21,96.632886147,55.2379833865,157.16,79.8914021891,49.6887922716,48.6718482803,20.7215994147,21.43,88.3837807552,-4.129999160766602
2011-12-22,97.488939741,55.3436767295,156.04,80.2267985039,50.20451177,49.0867905748,20.9639573026,21.16,88.3837807552,-4.120000839233398
2011-12-23,98.3605579457,55.4137811422,156.31,79.3346443065,50.5873944278,49.5105614287,21.0851362465,20.73,88.3677430523,-4.489999771118164
2011-12-27,98.4383809997,55.280718875,154.91,79.7101935973,50.5952083596,49.6518183799,21.1396667713,21.91,88.3778371825,-3.6300010681152344
2011-12-28,97.1465183034,55.4936185024,151.03,81.1839405284,49.977907748,49.0779620153,20.7367467827,23.52,88.3778371825,-3.229999542236328
2011-12-29,98.1504356999,55.5401902959,150.34,81.3319881653,50.4701854509,49.4311043936,20.9518394082,22.65,88.3778371825,-3.6000003814697266
2011-12-30,97.6679327651,55.5801089761,151.99,81.5944362489,50.2435814289,49.2898474423,20.9427509874,23.4,88.393875262,-3.460000991821289
2012-01-03,99.2243938451,55.4071280288,155.92,80.3696785254,50.9546492221,50.234503304,21.5244099183,22.97,88.3778371825,-3.0799999237060547
2012-01-04,99.3800399531,55.4337404822,156.71,79.4140983235,50.9780910175,50.446388731,21.5698520223,22.22,88.3778371825,-3.09000015258789
2012-01-05,99.6446383366,55.4137811422,157.78,79.2727801247,51.2046950395,50.8613310254,21.4668499199,21.48,88.3778371825,-3.220001220703125
2012-01-06,99.3878222585,55.4470467089,157.2,79.8986178625,51.0874860626,51.0379022145,21.3396120288,20.63,88.3858562223,-3.460000991821289
2012-01-09,99.6290737258,55.4936185024,156.5,79.7572996636,51.2046950395,50.8701595849,21.4426141311,21.07,88.393875262,-3.0500011444091797
2012-01-10,100.4929096252,55.467006049,158.64,79.6227109028,51.712600606,51.240959082,21.6334709679,20.69,88.393875262,-2.989999771118164
2012-01-11,100.547385763,55.6000683161,159.67,80.6590443611,51.8063677875,51.3469017955,21.3426415024,21.05,88.393875262,-3.0600013732910156
2012-01-12,100.7886372304,55.5202309559,160.38,80.5446439144,51.9313906962,51.549958663,21.1426962449,20.47,88.3778371825,-3.5700016021728516
2012-01-13,100.2672227686,55.6865587898,159.26,81.3454470413,51.6891588106,51.3645589144,21.0366646689,20.91,88.3858562223,-3.760000228881836
2012-01-17,100.6563380386,55.6399869963,160.5,81.7222955716,51.8063677875,51.8324725656,21.1866236121,22.2,88.3858562223,-2.799999237060547
2012-01-18,101.7692077107,55.6266807696,161.6,80.7330681796,52.431482331,52.5211002031,21.5334983391,20.89,88.3858562223,-3.290000915527344
2012-01-19,102.3061867833,55.5734558627,161.22,79.6227109028,52.7518535345,52.847756903,21.6213530735,19.87,88.3858562223,-3.779998779296875
2012-01-20,102.6875197479,55.467006049,162.07,78.7209662053,52.7674813981,52.7682998679,21.6243825471,18.28,88.3698181427,-4.539999008178711
2012-01-23,102.4229213643,55.4004749155,163.16,78.2229877902,52.7820934505,52.7859569868,21.7970625422,18.67,88.3738276626,-3.6499996185302734
2012-01-24,102.3061867833,55.4137811422,162.01,78.3643059891,52.7752953298,52.6888428328,21.7334435966,18.91,88.3858562223,-3.1200008392333984
2012-01-25,103.1622403773,55.5734558627,166.42,78.175881724,53.259759101,53.350984792,22.0000372733,18.31,88.393875262,-3.0500011444091797
2012-01-26,102.6330436101,55.7198243565,167.27,79.2122151823,52.9862714883,53.1655850434,21.700119387,18.57,88.393875262,-3.1100006103515625
2012-01-27,102.5863497777,55.8196210569,168.97,79.4612043898,53.0253411472,53.3244991136,21.654677283,18.53,88.3858562223,-2.8699989318847656
2012-01-30,102.2361460347,55.8861521904,168.03,80.3965962775,52.8143649888,53.3686419109,21.5516751807,19.4,88.3778371825,-2.520000457763672
2012-01-31,102.1972345077,55.9327239839,169.31,81.3252587272,52.7909231934,53.4392703865,21.4153488688,19.44,88.3778371825,-2.6499996185302734
2012-02-01,103.0921996287,55.8756336182,169.56,80.3957840344,53.4004098733,53.8718697999,21.5001741295,18.55,88.3698181427,-2.990001678466797
2012-02-02,103.2556280421,55.9623348879,171.05,80.3620553114,53.4941770548,54.0396124295,21.6637657038,17.98,88.361799103,-3.030000686645508
2012-02-03,104.7031368464,55.8889722751,167.64,78.6351446961,54.2911980977,54.7812114238,22.0454793773,17.1,88.3537800632,-2.9499988555908203
2012-02-06,104.6330960978,55.9156495888,167.18,79.4176510687,54.2599423705,54.7370686265,22.3090435804,17.76,88.361799103,-2.6299991607666016
