date,801010_农林牧渔,801030_基础化工,801040_钢铁,801050_有色金属,801080_电子,801110_家用电器,801120_食品饮料,801130_纺织服饰,801140_轻工制造,801150_医药生物,801160_公用事业,801170_交通运输,801180_房地产,801200_商贸零售,801210_社会服务,801230_综合,801710_建筑材料,801720_建筑装饰,801730_电力设备,801740_国防军工,801750_计算机,801760_传媒,801770_通信,801780_银行,801790_非银金融,801880_汽车,801890_机械设备,801950_煤炭,801960_石油石化,801970_环保,801980_美容护理
2008-12-23,1153.76,1642.61,2085.24,1636.01,644.48,997.51,2390.05,1041.45,941.82,1858.82,1565.45,1605.5,1803.77,2173.41,1307.8,837.37,,,,,,,,,,,,,,,
2008-12-24,1120.33,1605.82,2049.38,1582.9,623.69,973.54,2380.55,1020.96,921.03,1827.74,1521.62,1580.19,1751.43,2158.39,1277.79,821.13,,,,,,,,,,,,,,,
2008-12-25,1130.47,1593.24,2060.28,1570.33,624.53,984.68,2333.22,1015.19,917.51,1835.69,1513.57,1558.45,1735.22,2182.27,1256.12,818.69,,,,,,,,,,,,,,,
2008-12-26,1115.87,1575.66,2066.38,1559.82,623.83,968.93,2316.53,997.91,910.54,1831.84,1510.68,1540.69,1706.76,2155.09,1256.36,805.59,,,,,,,,,,,,,,,
2008-12-29,1115.13,1555.22,2039.07,1571.76,620.01,965.34,2308.29,994.29,905.05,1834.96,1532.66,1553.07,1711.88,2152.17,1240.27,804.82,,,,,,,,,,,,,,,
2008-12-30,1097.61,1530.4,1988.08,1535.26,616.23,963.14,2290.56,990.98,903.92,1844.35,1523.38,1527.99,1681.18,2131.32,1224.2,797.35,,,,,,,,,,,,,,,
2008-12-31,1067.39,1499.48,1949.93,1507.42,606.06,964.78,2273.16,964.68,890.96,1841.15,1514.84,1505.29,1664.9,2099.68,1208.96,777.7,,,,,,,,,,,,,,,
2009-01-05,1119.18,1540.7,2066.44,1599.52,630.71,978.18,2307.41,1002.63,923.87,1887.66,1560.69,1553.54,1733.54,2136.62,1253.33,805.15,,,,,,,,,,,,,,,
2009-01-06,1155.26,1581.96,2135.22,1656.53,652.65,990.81,2346.61,1033.64,956.13,1916.73,1592.24,1611.85,1796.73,2174.24,1293.55,831.95,,,,,,,,,,,,,,,
2009-01-07,1156.5,1567.67,2123.45,1671.05,653.35,982.3,2329.66,1036.06,963.0,1930.07,1590.36,1622.54,1793.84,2181.54,1306.32,835.24,,,,,,,,,,,,,,,
2009-01-08,1127.04,1534.5,2064.76,1611.38,635.83,957.73,2310.85,1009.64,942.7,1912.44,1568.49,1583.01,1798.9,2115.01,1283.58,819.99,,,,,,,,,,,,,,,
2009-01-09,1163.18,1567.61,2093.08,1670.59,654.21,983.89,2334.69,1040.01,969.71,1960.88,1603.4,1613.66,1828.66,2151.04,1319.74,834.29,,,,,,,,,,,,,,,
2009-01-12,1173.04,1585.88,2099.82,1732.45,662.91,984.82,2331.46,1057.39,986.5,1966.1,1603.35,1622.69,1824.24,2187.45,1347.34,846.58,,,,,,,,,,,,,,,
2009-01-13,1128.1,1557.69,2103.7,1654.96,640.94,966.19,2244.5,1034.59,954.82,1914.4,1568.79,1579.72,1770.28,2126.8,1302.14,836.28,,,,,,,,,,,,,,,
2009-01-14,1165.87,1613.31,2170.29,1744.48,667.79,987.37,2285.85,1073.19,989.95,1963.21,1602.47,1634.58,1836.49,2191.64,1353.72,866.65,,,,,,,,,,,,,,,
2009-01-15,1179.94,1619.95,2161.4,1767.79,683.8,989.85,2265.02,1083.26,993.45,1960.55,1599.78,1635.76,1849.17,2185.01,1372.49,881.82,,,,,,,,,,,,,,,
2009-01-16,1193.24,1639.92,2187.74,1786.66,686.26,1004.28,2330.95,1104.7,1003.01,1957.85,1617.37,1672.0,1874.34,2218.96,1372.47,885.11,,,,,,,,,,,,,,,
2009-01-19,1188.64,1674.93,2208.25,1784.55,683.3,1011.91,2319.7,1099.8,994.39,1944.68,1626.29,1688.65,1895.25,2229.11,1381.89,887.87,,,,,,,,,,,,,,,
2009-01-20,1197.75,1693.55,2247.69,1803.78,691.41,1007.55,2320.89,1108.21,997.82,1977.57,1628.54,1685.51,1878.41,2237.55,1375.85,901.1,,,,,,,,,,,,,,,
2009-01-21,1195.46,1696.14,2224.75,1785.34,689.02,985.48,2282.26,1113.22,1000.31,1976.4,1615.83,1673.99,1899.12,2185.87,1368.56,903.85,,,,,,,,,,,,,,,
2009-01-22,1200.87,1727.5,2232.01,1852.59,701.33,992.58,2310.2,1129.83,1011.87,2016.04,1625.63,1711.27,1912.05,2198.16,1376.89,916.65,,,,,,,,,,,,,,,
2009-01-23,1203.42,1722.19,2261.68,1818.73,700.96,985.0,2310.29,1122.63,1007.52,1993.61,1618.89,1702.82,1904.69,2173.53,1366.41,909.75,,,,,,,,,,,,,,,
2009-02-02,1259.53,1761.72,2269.16,1877.18,728.85,1023.2,2328.38,1154.34,1041.64,2022.0,1662.54,1742.59,1941.37,2225.89,1419.13,941.63,,,,,,,,,,,,,,,
2009-02-03,1279.73,1806.74,2293.49,1968.21,747.63,1055.58,2409.01,1202.71,1083.62,2055.49,1697.58,1792.8,1980.22,2291.3,1452.68,964.8,,,,,,,,,,,,,,,
2009-02-04,1309.38,1846.87,2363.76,2030.1,776.03,1082.08,2453.46,1230.92,1128.55,2082.68,1716.31,1828.51,2029.22,2349.76,1499.32,995.31,,,,,,,,,,,,,,,
2009-02-05,1324.8,1818.4,2385.19,2002.98,766.03,1061.06,2431.0,1194.1,1102.62,2045.77,1702.15,1812.12,2012.01,2332.31,1483.3,973.56,,,,,,,,,,,,,,,
2009-02-06,1365.38,1898.23,2449.65,2146.47,805.95,1102.56,2542.22,1244.25,1154.5,2100.58,1752.15,1887.65,2135.31,2449.69,1554.9,1023.37,,,,,,,,,,,,,,,
2009-02-09,1391.81,1947.11,2529.07,2310.93,823.54,1166.32,2635.25,1283.88,1191.31,2164.13,1786.75,1956.46,2205.78,2549.44,1594.66,1063.08,,,,,,,,,,,,,,,
2009-02-10,1432.32,2027.43,2539.66,2397.14,849.03,1190.06,2656.92,1323.86,1218.8,2215.57,1800.84,2004.09,2282.1,2602.67,1689.21,1100.19,,,,,,,,,,,,,,,
2009-02-11,1406.78,2002.45,2508.82,2395.55,842.14,1196.39,2748.88,1315.47,1215.47,2219.7,1828.15,2008.64,2267.93,2610.49,1682.24,1097.3,,,,,,,,,,,,,,,
2009-02-12,1409.31,1980.5,2458.86,2399.82,866.61,1241.69,2777.27,1330.07,1224.83,2258.87,1830.77,2011.15,2337.05,2638.57,1701.04,1119.56,,,,,,,,,,,,,,,
2009-02-13,1462.3,2052.65,2518.95,2494.07,905.94,1316.96,2841.43,1381.67,1279.41,2320.51,1878.94,2082.28,2444.39,2720.64,1743.8,1157.62,,,,,,,,,,,,,,,
2009-02-16,1503.08,2108.5,2746.01,2520.76,917.42,1333.04,2862.16,1409.04,1305.53,2334.71,1913.47,2124.22,2449.77,2745.7,1758.62,1181.25,,,,,,,,,,,,,,,
2009-02-17,1443.22,2033.43,2615.47,2497.66,869.49,1283.72,2814.18,1357.79,1257.73,2280.12,1878.86,2050.82,2322.79,2641.17,1677.77,1149.23,,,,,,,,,,,,,,,
2009-02-18,1402.35,1933.37,2458.67,2391.14,834.53,1242.69,2687.34,1299.9,1180.34,2227.75,1797.48,1945.84,2230.09,2533.48,1600.32,1092.47,,,,,,,,,,,,,,,
2009-02-19,1430.57,1957.25,2555.09,2399.21,852.65,1266.43,2715.27,1315.9,1201.81,2263.92,1838.06,1959.93,2276.75,2568.26,1618.53,1104.71,,,,,,,,,,,,,,,
2009-02-20,1468.1,2013.35,2607.7,2502.05,879.38,1295.2,2789.63,1351.07,1241.02,2322.93,1885.85,2005.94,2314.94,2649.18,1668.28,1146.86,,,,,,,,,,,,,,,
2009-02-23,1535.53,2068.45,2620.45,2601.34,907.12,1329.73,2865.68,1396.13,1288.82,2383.82,1923.23,2060.47,2423.61,2735.45,1716.3,1197.94,,,,,,,,,,,,,,,
2009-02-24,1486.65,1963.36,2490.11,2542.7,876.89,1282.16,2785.46,1329.41,1215.49,2294.0,1849.2,1970.22,2354.7,2644.16,1672.41,1145.86,,,,,,,,,,,,,,,
2009-02-25,1531.83,1967.61,2460.5,2568.83,879.87,1268.79,2763.86,1332.22,1213.42,2293.86,1841.82,1982.41,2291.67,2651.45,1673.31,1156.01,,,,,,,,,,,,,,,
2009-02-26,1419.63,1869.94,2357.61,2380.76,812.26,1180.33,2635.27,1243.27,1124.61,2159.79,1765.65,1871.94,2141.29,2465.8,1572.34,1072.28,,,,,,,,,,,,,,,
2009-02-27,1313.86,1792.32,2265.26,2184.93,758.22,1141.69,2549.72,1180.73,1054.58,2089.41,1706.93,1779.23,2073.12,2360.33,1471.23,1001.36,,,,,,,,,,,,,,,
2009-03-02,1352.9,1814.35,2290.69,2213.86,776.19,1164.03,2567.07,1212.32,1081.34,2135.6,1741.4,1790.19,2157.59,2390.55,1496.69,1028.19,,,,,,,,,,,,,,,
2009-03-03,1360.0,1803.1,2324.32,2172.35,777.46,1155.79,2548.96,1219.95,1086.6,2192.14,1746.84,1771.86,2159.51,2366.21,1508.38,1029.12,,,,,,,,,,,,,,,
2009-03-04,1430.58,1920.22,2431.36,2341.08,825.37,1225.69,2707.6,1288.35,1146.91,2289.6,1820.46,1881.84,2304.37,2509.75,1600.19,1092.95,,,,,,,,,,,,,,,
2009-03-05,1420.19,1950.03,2433.81,2387.2,837.8,1226.4,2680.6,1293.78,1168.07,2277.92,1841.41,1902.72,2322.47,2508.83,1632.03,1108.39,,,,,,,,,,,,,,,
2009-03-06,1396.59,1937.98,2393.35,2363.53,825.46,1222.33,2651.69,1279.84,1158.97,2242.41,1808.9,1901.19,2343.52,2526.72,1635.44,1109.05,,,,,,,,,,,,,,,
2009-03-09,1333.89,1864.48,2304.3,2223.03,791.05,1188.96,2550.95,1226.25,1111.41,2157.34,1775.06,1825.84,2273.57,2417.16,1575.36,1054.79,,,,,,,,,,,,,,,
2009-03-10,1357.85,1899.87,2333.91,2278.95,814.41,1193.4,2598.94,1253.95,1144.88,2200.78,1791.5,1889.84,2297.05,2475.93,1614.79,1088.0,,,,,,,,,,,,,,,
2009-03-11,1356.33,1884.82,2358.19,2263.78,809.49,1188.06,2580.42,1249.62,1135.62,2205.04,1779.07,1871.91,2262.8,2448.0,1604.59,1086.68,,,,,,,,,,,,,,,
2009-03-12,1341.19,1884.84,2341.15,2280.98,807.0,1167.57,2542.2,1255.53,1131.24,2205.91,1775.21,1869.38,2294.53,2453.91,1612.5,1103.36,,,,,,,,,,,,,,,
2009-03-13,1316.59,1873.06,2328.09,2259.54,800.53,1164.6,2522.55,1239.33,1119.54,2187.24,1767.24,1854.12,2255.81,2419.89,1612.07,1088.67,,,,,,,,,,,,,,,
2009-03-16,1321.92,1886.83,2361.81,2327.4,809.8,1183.83,2544.68,1265.44,1141.91,2205.59,1770.17,1866.34,2311.4,2458.1,1636.07,1104.0,,,,,,,,,,,,,,,
2009-03-17,1370.73,1954.0,2428.0,2468.34,839.02,1244.12,2619.15,1306.9,1179.97,2273.81,1812.22,1922.15,2447.94,2557.16,1680.63,1141.82,,,,,,,,,,,,,,,
2009-03-18,1378.11,1972.87,2466.42,2534.24,857.89,1264.43,2623.11,1327.52,1188.78,2291.05,1823.61,1941.57,2456.76,2578.63,1720.52,1159.35,,,,,,,,,,,,,,,
2009-03-19,1425.77,2018.52,2482.07,2613.64,877.98,1286.69,2695.39,1354.97,1223.44,2318.78,1845.22,2005.81,2509.68,2639.26,1751.81,1191.1,,,,,,,,,,,,,,,
2009-03-20,1416.81,2051.3,2525.39,2779.91,873.46,1261.38,2670.83,1340.47,1222.72,2290.78,1836.37,1979.84,2471.28,2653.89,1724.31,1189.64,,,,,,,,,,,,,,,
2009-03-23,1478.01,2079.03,2559.49,2850.17,885.75,1297.85,2713.98,1368.24,1249.7,2321.57,1852.49,2031.87,2561.99,2699.51,1777.07,1215.37,,,,,,,,,,,,,,,
2009-03-24,1469.27,2079.71,2585.95,2799.97,899.3,1317.18,2741.43,1384.04,1252.48,2353.59,1877.29,2054.91,2604.51,2726.93,1798.45,1217.36,,,,,,,,,,,,,,,
2009-03-25,1416.74,2035.44,2496.38,2789.11,876.14,1289.92,2654.63,1352.12,1225.96,2285.36,1832.66,1994.2,2552.48,2671.74,1786.01,1190.88,,,,,,,,,,,,,,,
2009-03-26,1450.31,2088.05,2553.01,2953.64,902.62,1309.05,2668.82,1395.9,1262.38,2308.91,1868.29,2095.81,2613.99,2728.35,1834.58,1224.11,,,,,,,,,,,,,,,
2009-03-27,1453.39,2099.93,2640.93,2935.32,924.06,1321.11,2691.69,1420.14,1280.68,2310.69,1898.62,2137.15,2609.49,2739.24,1825.25,1241.28,,,,,,,,,,,,,,,
2009-03-30,1458.22,2097.2,2579.41,2879.03,931.61,1317.87,2708.75,1428.14,1283.62,2327.99,1922.49,2148.46,2575.76,2723.91,1807.71,1249.2,,,,,,,,,,,,,,,
2009-03-31,1464.68,2109.14,2556.37,2864.25,947.37,1320.65,2735.62,1459.04,1295.58,2336.02,1929.15,2155.17,2639.23,2737.59,1822.88,1268.37,,,,,,,,,,,,,,,
2009-04-01,1492.58,2151.12,2598.86,2936.15,958.76,1344.38,2759.55,1468.6,1326.66,2361.72,1938.74,2196.07,2690.22,2799.73,1841.31,1288.44,,,,,,,,,,,,,,,
2009-04-02,1485.78,2156.05,2650.23,2949.09,956.8,1356.38,2779.17,1464.27,1350.44,2370.84,1931.66,2215.2,2709.8,2820.63,1820.14,1280.62,,,,,,,,,,,,,,,
2009-04-03,1510.85,2144.35,2635.21,2853.18,942.17,1368.84,2756.86,1433.86,1329.01,2346.69,1897.48,2179.96,2703.18,2789.53,1783.7,1255.37,,,,,,,,,,,,,,,
2009-04-07,1525.73,2158.01,2602.98,2921.46,957.77,1373.76,2774.51,1455.87,1340.81,2367.91,1910.72,2198.38,2687.03,2802.1,1836.46,1277.75,,,,,,,,,,,,,,,
2009-04-08,1462.72,2082.0,2505.23,2787.48,930.92,1318.02,2711.05,1404.54,1284.85,2289.81,1847.61,2119.23,2575.56,2705.3,1768.16,1240.78,,,,,,,,,,,,,,,
2009-04-09,1491.38,2109.34,2530.82,2833.63,951.54,1333.33,2745.1,1445.16,1302.25,2310.43,1861.97,2143.46,2634.75,2750.4,1856.3,1265.0,,,,,,,,,,,,,,,
2009-04-10,1529.68,2174.82,2563.13,3002.67,982.7,1396.16,2805.9,1480.13,1346.02,2359.12,1902.52,2198.02,2716.97,2840.87,1889.06,1311.82,,,,,,,,,,,,,,,
2009-04-13,1536.12,2230.79,2671.37,3069.08,994.09,1411.2,2865.67,1508.17,1370.56,2377.54,1926.6,2274.73,2747.85,2894.84,1899.22,1327.82,,,,,,,,,,,,,,,
2009-04-14,1548.11,2255.54,2675.18,3046.24,1018.19,1431.86,2885.94,1528.61,1385.13,2399.66,1947.13,2285.06,2825.09,2927.94,1921.7,1352.21,,,,,,,,,,,,,,,
2009-04-15,1552.64,2292.03,2707.04,3116.5,1043.37,1436.83,2901.47,1544.91,1394.04,2436.29,1963.0,2287.99,2814.68,2979.43,1933.72,1379.59,,,,,,,,,,,,,,,
2009-04-16,1561.88,2292.49,2768.44,3187.84,1036.33,1432.22,2908.57,1540.93,1403.83,2477.27,1954.81,2309.15,2798.44,3009.17,1934.07,1394.46,,,,,,,,,,,,,,,
2009-04-17,1541.83,2261.23,2678.67,3062.59,1024.29,1429.75,2952.18,1525.0,1392.58,2454.06,1941.57,2257.1,2788.98,3045.05,1926.91,1371.48,,,,,,,,,,,,,,,
2009-04-20,1566.52,2333.44,2710.31,3106.26,1065.03,1497.93,3063.45,1565.01,1430.16,2490.35,2001.36,2339.25,2841.03,3133.43,2007.78,1409.13,,,,,,,,,,,,,,,
2009-04-21,1572.98,2340.78,2699.55,3053.3,1061.23,1499.33,3046.36,1590.8,1432.71,2486.94,2002.15,2332.26,2808.73,3162.23,2041.61,1413.47,,,,,,,,,,,,,,,
2009-04-22,1510.02,2230.63,2606.79,2858.89,999.12,1443.33,2935.51,1506.0,1383.99,2394.47,1937.04,2240.94,2691.63,3007.58,1943.62,1327.01,,,,,,,,,,,,,,,
2009-04-23,1525.83,2240.85,2594.45,2910.34,1000.04,1472.97,2975.76,1519.25,1384.96,2403.99,1951.1,2236.9,2715.49,3027.26,1944.13,1334.5,,,,,,,,,,,,,,,
2009-04-24,1476.58,2214.69,2579.31,2865.15,987.71,1530.81,3012.87,1517.84,1370.95,2389.76,1945.83,2200.06,2679.61,3001.41,1953.68,1313.26,,,,,,,,,,,,,,,
2009-04-27,1391.71,2145.55,2493.95,2788.53,950.16,1485.68,2884.8,1459.96,1303.99,2379.03,1888.81,2120.84,2588.66,2894.2,1838.54,1275.8,,,,,,,,,,,,,,,
2009-04-28,1390.24,2137.23,2486.72,2749.95,954.03,1455.68,2851.3,1474.62,1312.86,2523.13,1890.34,2139.76,2611.09,2906.74,1821.18,1300.3,,,,,,,,,,,,,,,
2009-04-29,1417.03,2191.77,2536.21,2804.64,983.9,1496.86,2903.55,1512.38,1349.38,2491.09,1927.26,2208.02,2737.18,3003.38,1864.78,1341.88,,,,,,,,,,,,,,,
2009-04-30,1415.2,2217.53,2551.28,2820.44,997.77,1534.5,2901.85,1533.29,1359.34,2507.21,1936.79,2216.22,2825.43,3074.9,1907.42,1357.9,,,,,,,,,,,,,,,
2009-05-04,1467.85,2291.5,2690.63,2935.54,1026.61,1580.53,2995.39,1585.27,1404.16,2549.58,1989.09,2293.34,2939.97,3157.64,1985.43,1399.2,,,,,,,,,,,,,,,
2009-05-05,1485.68,2319.96,2691.22,2947.06,1036.17,1578.59,3020.0,1590.46,1422.56,2538.94,2014.29,2316.19,2983.05,3183.08,2012.55,1413.77,,,,,,,,,,,,,,,
2009-05-06,1500.65,2340.62,2726.43,2991.13,1049.92,1616.49,3057.33,1613.0,1444.9,2543.11,2047.02,2339.22,3061.8,3199.81,2081.88,1444.31,,,,,,,,,,,,,,,
2009-05-07,1492.18,2315.49,2727.5,3024.62,1042.02,1582.38,3040.05,1610.39,1438.34,2491.72,2034.33,2314.4,3053.59,3188.39,2070.89,1434.79,,,,,,,,,,,,,,,
2009-05-08,1483.1,2334.17,2729.46,2989.69,1046.0,1560.93,3018.81,1619.08,1433.44,2500.8,2040.58,2333.45,3171.61,3194.12,2073.65,1447.42,,,,,,,,,,,,,,,
2009-05-11,1429.07,2270.26,2698.14,2902.37,1003.14,1505.26,2948.35,1548.16,1372.72,2485.39,1980.11,2258.22,3044.46,3073.72,2003.33,1391.51,,,,,,,,,,,,,,,
2009-05-12,1452.45,2310.21,2827.64,2943.03,1024.36,1569.27,2986.91,1591.74,1404.92,2488.25,2016.4,2299.59,3184.06,3142.44,2077.28,1434.3,,,,,,,,,,,,,,,
2009-05-13,1481.23,2348.47,2831.69,3011.74,1038.69,1576.19,2991.2,1605.1,1424.93,2495.14,2026.49,2311.12,3179.11,3193.63,2082.46,1442.75,,,,,,,,,,,,,,,
2009-05-14,1477.49,2332.01,2797.09,2974.39,1049.45,1557.25,2999.23,1601.12,1427.09,2532.67,2042.34,2300.06,3205.43,3171.61,2099.76,1443.89,,,,,,,,,,,,,,,
2009-05-15,1484.67,2343.92,2767.83,2962.57,1052.97,1584.37,3021.65,1615.75,1433.84,2586.94,2036.43,2312.19,3197.95,3174.69,2122.46,1453.68,,,,,,,,,,,,,,,
2009-05-18,1494.16,2347.77,2804.25,2994.68,1061.07,1589.75,3076.2,1625.19,1438.25,2559.78,2065.52,2329.98,3164.36,3187.45,2129.39,1466.01,,,,,,,,,,,,,,,
2009-05-19,1504.62,2370.44,2840.21,3139.43,1064.46,1585.25,3072.57,1635.36,1448.12,2563.07,2053.08,2336.28,3202.01,3219.51,2144.42,1473.74,,,,,,,,,,,,,,,
2009-05-20,1482.28,2352.16,2795.66,3095.94,1054.37,1576.89,3024.28,1612.38,1432.67,2530.6,2029.52,2308.48,3188.47,3190.32,2149.11,1466.41,,,,,,,,,,,,,,,
2009-05-21,1450.45,2305.37,2743.2,3101.62,1036.02,1540.73,2956.43,1581.29,1395.53,2489.77,2006.17,2242.74,3113.38,3138.11,2108.03,1447.5,,,,,,,,,,,,,,,
2009-05-22,1447.25,2305.53,2747.93,3058.5,1047.37,1549.33,2952.65,1585.27,1398.26,2482.93,2015.2,2247.18,3093.98,3125.86,2134.12,1454.18,,,,,,,,,,,,,,,
2009-05-25,1440.91,2307.23,2719.86,3127.11,1051.35,1538.24,2932.42,1597.44,1390.48,2469.38,2016.56,2243.66,3145.23,3117.22,2108.09,1455.85,,,,,,,,,,,,,,,
2009-05-26,1451.5,2301.97,2685.51,3065.29,1060.8,1556.29,2936.05,1600.19,1392.46,2482.24,2014.19,2233.05,3076.14,3117.45,2122.36,1459.04,,,,,,,,,,,,,,,
2009-05-27,1450.73,2316.85,2727.32,3111.01,1059.34,1560.87,2970.46,1604.32,1400.53,2471.34,2001.78,2252.01,3083.55,3146.64,2123.53,1456.05,,,,,,,,,,,,,,,
2009-06-01,1478.6,2344.86,2813.91,3284.55,1070.52,1585.22,3025.47,1639.48,1418.3,2502.39,2039.67,2291.81,3201.29,3192.09,2152.09,1486.47,,,,,,,,,,,,,,,
2009-06-02,1497.77,2369.73,2813.33,3325.54,1068.69,1566.36,3062.31,1635.01,1424.47,2523.47,2046.69,2319.6,3250.87,3209.76,2174.19,1494.89,,,,,,,,,,,,,,,
2009-06-03,1500.46,2367.88,2878.83,3460.14,1066.83,1545.34,3071.24,1667.46,1434.63,2524.74,2050.95,2356.28,3407.96,3247.71,2183.5,1511.66,,,,,,,,,,,,,,,
2009-06-04,1481.87,2349.74,3000.5,3484.45,1057.59,1546.34,3044.17,1663.69,1432.24,2533.32,2087.0,2338.23,3376.52,3218.98,2138.4,1500.99,,,,,,,,,,,,,,,
2009-06-05,1504.81,2339.52,2972.25,3497.98,1057.27,1532.99,3171.01,1657.02,1435.82,2551.93,2054.0,2327.47,3319.54,3226.83,2122.39,1490.95,,,,,,,,,,,,,,,
2009-06-08,1496.29,2324.23,2981.19,3469.75,1064.35,1524.52,3179.55,1658.44,1439.75,2557.18,2045.04,2314.16,3368.23,3232.36,2127.03,1492.97,,,,,,,,,,,,,,,
2009-06-09,1490.65,2326.28,3000.92,3420.94,1077.83,1537.97,3265.12,1689.29,1442.21,2551.23,2039.95,2331.35,3397.66,3295.33,2189.54,1504.06,,,,,,,,,,,,,,,
2009-06-10,1514.69,2351.73,3048.12,3449.93,1096.5,1574.0,3273.64,1703.25,1460.53,2584.14,2067.09,2390.95,3386.51,3365.38,2185.53,1514.37,,,,,,,,,,,,,,,
2009-06-11,1507.67,2346.08,2990.41,3380.55,1089.23,1563.8,3279.88,1696.27,1455.82,2617.94,2042.36,2352.2,3313.54,3323.61,2162.61,1509.68,,,,,,,,,,,,,,,
2009-06-12,1463.2,2300.14,2903.18,3313.83,1056.52,1515.58,3206.44,1657.39,1419.13,2609.7,1997.81,2305.6,3274.13,3250.66,2100.2,1472.01,,,,,,,,,,,,,,,
2009-06-15,1486.71,2325.35,2906.73,3288.25,1066.85,1533.15,3340.74,1703.77,1438.17,2641.71,2013.58,2330.0,3334.38,3335.49,2132.57,1500.16,,,,,,,,,,,,,,,
2009-06-16,1477.03,2317.38,2941.1,3328.47,1061.27,1525.58,3357.68,1705.65,1436.45,2642.04,2012.5,2331.88,3295.68,3366.77,2138.95,1497.27,,,,,,,,,,,,,,,
2009-06-17,1499.32,2339.96,2964.89,3376.0,1072.98,1542.97,3379.19,1730.93,1450.27,2685.2,2036.78,2364.78,3499.47,3401.8,2168.51,1516.69,,,,,,,,,,,,,,,
2009-06-18,1507.56,2365.17,2984.63,3388.55,1077.26,1551.09,3407.32,1747.29,1448.09,2741.08,2042.7,2383.9,3521.49,3410.26,2177.87,1522.05,,,,,,,,,,,,,,,
2009-06-19,1526.4,2362.72,2989.13,3335.11,1077.6,1575.84,3402.11,1740.07,1461.68,2757.66,2071.76,2431.79,3578.13,3393.05,2218.86,1512.99,,,,,,,,,,,,,,,
2009-06-22,1519.64,2360.24,3060.68,3353.45,1075.88,1565.96,3332.21,1718.35,1463.25,2696.59,2081.96,2416.67,3538.22,3381.77,2213.18,1504.95,,,,,,,,,,,,,,,
2009-06-23,1519.25,2351.24,3162.17,3310.53,1071.24,1567.5,3310.71,1716.71,1452.6,2677.5,2073.59,2408.89,3504.1,3355.74,2194.43,1504.76,,,,,,,,,,,,,,,
2009-06-24,1532.36,2389.21,3254.8,3497.43,1079.06,1611.15,3317.82,1735.61,1466.11,2688.12,2100.53,2437.35,3549.76,3382.61,2213.09,1518.72,,,,,,,,,,,,,,,
2009-06-25,1521.65,2385.48,3284.07,3454.72,1072.68,1628.05,3358.49,1725.02,1459.76,2676.24,2090.13,2409.34,3581.16,3367.07,2261.59,1519.22,,,,,,,,,,,,,,,
2009-06-26,1540.61,2379.29,3263.73,3441.99,1073.7,1632.32,3363.67,1720.34,1463.88,2700.12,2077.34,2412.6,3650.95,3376.84,2261.45,1532.14,,,,,,,,,,,,,,,
2009-06-29,1548.85,2387.77,3268.65,3454.03,1075.83,1632.04,3521.13,1738.57,1466.1,2689.92,2107.76,2444.38,3746.04,3413.07,2319.88,1550.37,,,,,,,,,,,,,,,
2009-06-30,1533.09,2371.96,3189.25,3546.95,1069.23,1619.7,3508.22,1728.44,1449.58,2695.27,2080.41,2410.11,3739.32,3402.47,2313.6,1534.28,,,,,,,,,,,,,,,
2009-07-01,1546.59,2388.11,3301.93,3549.34,1075.05,1605.28,3508.13,1751.93,1469.7,2705.58,2097.41,2424.53,3922.88,3448.74,2354.17,1562.03,,,,,,,,,,,,,,,
2009-07-02,1569.25,2430.5,3297.26,3652.47,1080.47,1590.4,3536.53,1768.74,1473.54,2721.5,2107.93,2449.06,3982.67,3447.24,2376.43,1592.73,,,,,,,,,,,,,,,
2009-07-03,1607.34,2451.87,3293.96,3615.29,1084.84,1600.7,3524.84,1781.9,1475.37,2719.56,2151.16,2465.13,4198.15,3468.18,2380.26,1610.01,,,,,,,,,,,,,,,
2009-07-06,1595.63,2486.07,3529.54,3654.47,1084.61,1647.75,3541.01,1789.92,1494.43,2710.04,2176.32,2502.8,4166.57,3448.22,2389.61,1607.41,,,,,,,,,,,,,,,
2009-07-07,1592.77,2497.88,3535.99,3612.85,1089.23,1657.67,3597.93,1785.43,1515.87,2757.59,2208.19,2488.34,4034.32,3448.35,2372.9,1589.25,,,,,,,,,,,,,,,
2009-07-08,1617.5,2509.42,3540.66,3620.08,1098.91,1644.19,3574.73,1801.65,1520.12,2772.11,2190.54,2501.02,4147.97,3481.25,2423.78,1613.75,,,,,,,,,,,,,,,
2009-07-09,1633.7,2560.32,3603.7,3659.52,1121.42,1703.26,3660.52,1834.78,1550.85,2833.07,2213.1,2550.21,4121.63,3533.74,2441.95,1644.79,,,,,,,,,,,,,,,
2009-07-10,1638.05,2595.35,3569.58,3674.31,1127.67,1750.26,3728.2,1845.21,1557.59,2817.73,2203.73,2556.42,4171.05,3567.6,2446.48,1664.7,,,,,,,,,,,,,,,
2009-07-13,1652.55,2604.86,3529.49,3583.12,1144.57,1769.02,3821.8,1856.68,1582.8,2866.03,2210.24,2555.92,4137.67,3597.42,2481.89,1679.73,,,,,,,,,,,,,,,
2009-07-14,1689.27,2636.02,3661.7,3633.41,1157.8,1778.46,3884.84,1894.66,1613.41,2894.84,2266.83,2598.03,4254.45,3664.76,2517.37,1696.93,,,,,,,,,,,,,,,
2009-07-15,1696.04,2659.53,3744.06,3806.06,1165.38,1784.33,3861.17,1895.99,1624.43,2895.01,2298.6,2674.95,4240.98,3665.5,2537.51,1705.86,,,,,,,,,,,,,,,
