Date,hs300,cyb,gold,bond
2024-03-20,1.608285,1.651246,1.85834,1.360103
2024-03-21,1.607384,1.642349,1.895659,1.360345
2024-03-22,1.593426,1.616548,1.883473,1.360678
2024-03-25,1.584872,1.58452,1.887281,1.360032
2024-03-26,1.589824,1.594306,1.891089,1.359881
2024-03-27,1.572715,1.549822,1.900228,1.360426
2024-03-28,1.580369,1.564057,1.91508,1.360264
2024-03-29,1.587573,1.572954,1.952018,1.361758
2024-04-01,1.613688,1.620996,1.963062,1.361304
2024-04-02,1.608285,1.608541,1.964585,1.361788
2024-04-03,1.601981,1.592527,1.992003,1.363171
2024-04-08,1.588924,1.564057,2.038842,1.364857
2024-04-09,1.586222,1.580961,2.044554,1.366118
2024-04-10,1.574516,1.547153,2.05179,1.36626
2024-04-11,1.573165,1.540036,2.036558,1.366512
2024-04-12,1.560558,1.524021,2.095963,1.368278
2024-04-15,1.593426,1.553381,2.062833,1.368086
2024-04-16,1.579018,1.524021,2.076161,1.36735
2024-04-17,1.59973,1.55427,2.079589,1.367703
2024-04-18,1.602431,1.546263,2.073496,1.368773
2024-04-19,1.589824,1.516904,2.083397,1.369661
2024-04-22,1.586673,1.515125,2.04265,1.370478
2024-04-23,1.575416,1.516904,1.992384,1.372396
2024-04-24,1.58172,1.529359,2.013328,1.368773
2024-04-25,1.586222,1.52669,2.013709,1.369732
2024-04-26,1.608735,1.578292,2.029322,1.367471
2024-04-29,1.628095,1.634342,2.015994,1.361819
2024-04-30,1.619991,1.615658,2.012947,1.365684
2024-05-06,1.642503,1.648577,2.000762,1.367834
2024-05-07,1.643404,1.645907,2.006093,1.369509
2024-05-08,1.630347,1.620107,2.003427,1.369752
2024-05-09,1.646105,1.651246,1.999238,1.368551
2024-05-10,1.647006,1.637011,2.044554,1.368308
2024-05-13,1.645655,1.616548,2.032369,1.369762
2024-05-14,1.642954,1.612989,2.029322,1.370519
2024-05-15,1.631247,1.598754,2.044935,1.370509
2024-05-16,1.63665,1.602313,2.062833,1.369863
2024-05-17,1.65511,1.622776,2.062452,1.368864
2024-05-20,1.658712,1.629004,2.113481,1.370499
2024-05-21,1.653309,1.617438,2.087205,1.369792
2024-05-22,1.656911,1.636121,2.091394,1.370377
2024-05-23,1.640252,1.61121,2.043412,1.371326
2024-05-24,1.621792,1.58452,2.025514,1.371356
2024-05-27,1.635299,1.594306,2.032749,1.371013
2024-05-28,1.624944,1.573843,2.031226,1.37178
2024-05-29,1.625394,1.576512,2.044935,1.372507
2024-05-30,1.61909,1.580961,2.024752,1.373042
2024-05-31,1.612787,1.576512,2.034653,1.37281
2024-06-03,1.615038,1.585409,2.016756,1.374243
2024-06-04,1.626294,1.606762,2.035796,1.374566
2024-06-05,1.620441,1.597865,2.027418,1.37496
2024-06-06,1.620441,1.588078,2.055598,1.374697
2024-06-07,1.610086,1.55516,2.055979,1.375192
2024-06-11,1.598829,1.558719,1.994288,1.375192
2024-06-12,1.597028,1.550712,2.005712,1.37501
2024-06-13,1.591175,1.549822,2.006474,1.375141
2024-06-14,1.60018,1.562278,2.007235,1.375353
2024-06-17,1.595678,1.572954,2.010282,1.375929
2024-06-18,1.60063,1.580071,2.012186,1.376302
2024-06-19,1.596128,1.559609,2.020183,1.376574
2024-06-20,1.585772,1.537367,2.0377,1.377735
2024-06-21,1.583071,1.532918,2.04722,1.377039
2024-06-24,1.575416,1.508897,2.014471,1.377876
2024-06-25,1.565961,1.482206,2.01904,1.3783
2024-06-26,1.575416,1.511566,2.007235,1.37931
2024-06-27,1.566862,1.485765,1.996192,1.380733
2024-06-28,1.570014,1.469751,2.017136,1.381702
2024-07-01,1.576317,1.467972,2.017898,1.379411
2024-07-02,1.574066,1.452847,2.020564,1.380652
2024-07-03,1.571364,1.449288,2.033511,1.382792
2024-07-04,1.564611,1.437722,2.043031,1.382055
2024-07-05,1.556956,1.44395,2.049124,1.380985
2024-07-08,1.54615,1.419929,2.050267,1.37829
2024-07-09,1.56281,1.441281,2.041889,1.379986
2024-07-10,1.559208,1.439502,2.055217,1.380854
2024-07-11,1.579919,1.47153,2.062833,1.380783
2024-07-12,1.584421,1.470641,2.073877,1.381873
2024-07-15,1.587573,1.459075,2.072353,1.382398
2024-07-16,1.598829,1.480427,2.096344,1.382388
2024-07-17,1.601081,1.479537,2.123382,1.382711
2024-07-18,1.610536,1.5,2.122239,1.382297
2024-07-19,1.620891,1.505338,2.06588,1.383226
2024-07-22,1.607834,1.506228,2.064356,1.386163
2024-07-23,1.576317,1.459075,2.054075,1.387626
2024-07-24,1.566412,1.440391,2.081112,1.387646
2024-07-25,1.557407,1.435943,2.028561,1.387848
2024-07-26,1.56416,1.447509,2.037319,1.388444
2024-07-29,1.555155,1.427046,2.051409,1.388212
2024-07-30,1.5448,1.424377,2.054075,1.388413
2024-07-31,1.579469,1.475089,2.070069,1.389392
2024-08-01,1.568213,1.455516,2.086824,1.391673
2024-08-02,1.552004,1.431495,2.096344,1.393702
2024-08-05,1.534444,1.402135,2.043412,1.394217
2024-08-06,1.534444,1.420819,2.028561,1.392208
2024-08-07,1.531292,1.413701,2.038081,1.394136
2024-08-08,1.533093,1.407473,2.036938,1.392925
2024-08-09,1.52769,1.393238,2.054836,1.391058
2024-08-12,1.525889,1.390569,2.070449,1.38478
2024-08-13,1.52814,1.403915,2.084539,1.388868
2024-08-14,1.517335,1.383452,2.077685,1.390149
2024-08-15,1.534444,1.392349,2.072734,1.388777
2024-08-16,1.535344,1.38879,2.076542,1.388545
2024-08-19,1.539397,1.387011,2.099391,1.38914
2024-08-20,1.532193,1.369217,2.099391,1.388918
2024-08-21,1.525439,1.36032,2.10853,1.387434
2024-08-22,1.521387,1.348754,2.103199,1.39022
2024-08-23,1.52769,1.349644,2.095963,1.392249
2024-08-26,1.52814,1.347865,2.108911,1.392269
2024-08-27,1.520486,1.33452,2.107388,1.391361
2024-08-28,1.511481,1.335409,2.105103,1.391815
2024-08-29,1.506979,1.346085,2.107768,1.391068
2024-08-30,1.52724,1.380783,2.102818,1.390644
2024-09-02,1.500225,1.340747,2.091013,1.393884
2024-09-03,1.505628,1.356762,2.094821,1.395731
2024-09-04,1.496173,1.356762,2.08035,1.396215
2024-09-05,1.499325,1.366548,2.095202,1.397083
2024-09-06,1.486718,1.341637,2.100914,1.397537
2024-09-09,1.468258,1.346085,2.085682,1.398274
2024-09-10,1.468258,1.345196,2.099391,1.399465
2024-09-11,1.465106,1.359431,2.110434,1.401554
2024-09-12,1.460153,1.356762,2.106245,1.399384
2024-09-13,1.453399,1.342527,2.13671,1.401342
2024-09-18,1.457902,1.338078,2.135948,1.401686
2024-09-19,1.470059,1.351423,2.132521,1.399828
2024-09-20,1.474111,1.341637,2.156512,1.400828
2024-09-23,1.478163,1.335409,2.174791,1.40113
2024-09-24,1.542999,1.411922,2.169459,1.399596
2024-09-25,1.56416,1.432384,2.185834,1.402876
2024-09-26,1.638901,1.5,2.190023,1.401797
2024-09-27,1.742008,1.654804,2.173648,1.395943
2024-09-30,1.905898,1.985765,2.173267,1.391239
2024-10-08,1.986493,2.382562,2.175933,1.390694
2024-10-09,1.810896,1.994662,2.147753,1.39352
2024-10-10,1.839712,1.934164,2.161462,1.396831
2024-10-11,1.790635,1.83274,2.185453,1.397558
2024-10-14,1.819,1.882562,2.208302,1.397335
2024-10-15,1.769923,1.819395,2.208302,1.397699
2024-10-16,1.758667,1.779359,2.24067,1.397891
2024-10-17,1.739307,1.774911,2.248667,1.399788
2024-10-18,1.808195,1.918149,2.263899,1.398234
2024-10-21,1.808195,1.927936,2.29246,1.398052
2024-10-22,1.819,1.935053,2.291698,1.396094
2024-10-23,1.825754,1.923488,2.306169,1.394691
2024-10-24,1.805943,1.896797,2.28294,1.395236
2024-10-25,1.819,1.953737,2.284082,1.395115
2024-10-28,1.821702,1.946619,2.291318,1.395388
2024-10-29,1.806844,1.899466,2.310739,1.39677
2024-10-30,1.787933,1.878114,2.338157,1.397204
2024-10-31,1.787933,1.8879,2.324067,1.397093
2024-11-01,1.791535,1.854093,2.304265,1.399182
2024-11-04,1.815398,1.908363,2.287129,1.399778
2024-11-05,1.862674,2.00089,2.287129,1.399657
2024-11-06,1.850968,1.977758,2.282559,1.400172
2024-11-07,1.912652,2.051601,2.231531,1.401383
2024-11-08,1.888339,2.030249,2.246002,1.401918
2024-11-11,1.897794,2.089858,2.248667,1.402301
2024-11-12,1.877082,2.086299,2.211348,1.404229
2024-11-13,1.888789,2.11032,2.207159,1.404219
2024-11-14,1.856821,2.035587,2.162986,1.404289
2024-11-15,1.825754,1.960854,2.164128,1.405279
2024-11-18,1.8181,1.911922,2.192688,1.404522
2024-11-19,1.827105,1.970641,2.230769,1.404209
2024-11-20,1.831607,1.977758,2.230388,1.405168
2024-11-21,1.833859,1.977758,2.25933,1.406046
2024-11-22,1.779829,1.900356,2.288652,1.406308
2024-11-25,1.769923,1.896797,2.252856,1.407449
2024-11-26,1.766321,1.876335,2.225438,1.407176
2024-11-27,1.795137,1.926157,2.246382,1.406581
2024-11-28,1.78208,1.893238,2.234958,1.40757
2024-11-29,1.801441,1.938612,2.255522,1.408347
2024-12-02,1.814948,1.967082,2.236101,1.411425
2024-12-03,1.816749,1.955516,2.258568,1.411153
2024-12-04,1.807294,1.930605,2.257807,1.412374
2024-12-05,1.804142,1.936833,2.257045,1.412677
2024-12-06,1.826655,1.978648,2.247906,1.412243
2024-12-09,1.825304,1.962633,2.260472,1.412364
2024-12-10,1.839262,1.975979,2.269992,1.416764
2024-12-11,1.834759,1.97331,2.289033,1.416855
2024-12-12,1.85367,2.0,2.304646,1.418682
2024-12-13,1.809995,1.951068,2.285225,1.423648
2024-12-16,1.79919,1.919929,2.264661,1.424738
2024-12-17,1.804142,1.920819,2.261995,1.422719
2024-12-18,1.811796,1.919929,2.258949,1.422638
2024-12-19,1.814498,1.931495,2.241051,1.423092
2024-12-20,1.809095,1.929715,2.243717,1.427503
2024-12-23,1.810896,1.910142,2.266184,1.426736
2024-12-24,1.832058,1.930605,2.25476,1.425646
2024-12-25,1.833408,1.918149,2.260472,1.423042
2024-12-26,1.833859,1.927046,2.261995,1.423062
2024-12-27,1.831157,1.924377,2.263899,1.425999
2024-12-30,1.839712,1.926157,2.255522,1.423123
2024-12-31,1.810896,1.870107,2.257426,1.425273
2025-01-02,1.760018,1.796263,2.276085,1.427241
2025-01-03,1.742008,1.759786,2.295887,1.431036
2025-01-06,1.734804,1.758007,2.281036,1.431056
2025-01-07,1.746961,1.770463,2.284844,1.428724
2025-01-08,1.744259,1.75089,2.296268,1.429178
2025-01-09,1.740657,1.753559,2.309596,1.4261
2025-01-10,1.721297,1.724199,2.324829,1.425202
2025-01-13,1.714543,1.727758,2.330541,1.423486
2025-01-14,1.758667,1.811388,2.310739,1.424213
2025-01-15,1.748312,1.77847,2.323686,1.425787
2025-01-16,1.749212,1.788256,2.331302,1.425545
2025-01-17,1.755065,1.802491,2.337776,1.424889
2025-01-20,1.76362,1.83452,2.333206,1.425
2025-01-21,1.765871,1.841637,2.333206,1.425303
2025-01-22,1.749662,1.831851,2.35377,1.426221
2025-01-23,1.754615,1.825623,2.356055,1.424566
2025-01-24,1.769023,1.854093,2.36786,1.423133
2025-01-27,1.759118,1.80427,2.361767,1.428099
2025-02-05,1.750113,1.800712,2.452018,1.427725
2025-02-06,1.770374,1.850534,2.437928,1.429088
2025-02-07,1.795588,1.895907,2.444783,1.42825
2025-02-10,1.797389,1.905694,2.482102,1.425929
2025-02-11,1.790185,1.879893,2.507235,1.425595
2025-02-12,1.807294,1.912811,2.489718,1.425616
2025-02-13,1.802792,1.899466,2.501904,1.425384
2025-02-14,1.816299,1.934164,2.515232,1.422346
2025-02-17,1.819451,1.941281,2.472963,1.421397
2025-02-18,1.806394,1.903915,2.496192,1.419429
2025-02-19,1.815849,1.94395,2.512567,1.421245
2025-02-20,1.810446,1.94306,2.520564,1.418884
2025-02-21,1.834759,1.991993,2.501142,1.417541
2025-02-24,1.828906,1.975979,2.506093,1.413646
2025-02-25,1.810446,1.954626,2.506474,1.415553
2025-02-26,1.825304,1.977758,2.482483,1.415674
2025-02-27,1.831157,1.967972,2.472201,1.415089
2025-02-28,1.798289,1.893238,2.453922,1.415563
2025-03-03,1.792436,1.91637,2.456588,1.419055
2025-03-04,1.790635,1.911922,2.474867,1.418995
2025-03-05,1.798289,1.911922,2.493145,1.41851
2025-03-06,1.823053,1.949288,2.488576,1.417208
2025-03-07,1.81855,1.921708,2.485149,1.414382
2025-03-10,1.811346,1.920819,2.492003,1.412041
2025-03-11,1.816749,1.920819,2.477152,1.408771
2025-03-12,1.812247,1.911922,2.485149,1.413736
2025-03-13,1.803242,1.890569,2.503808,1.413918
2025-03-14,1.848717,1.94484,2.541127,1.413666
2025-03-17,1.843314,1.933274,2.54265,1.410769
2025-03-18,1.847366,1.94395,2.561691,1.411788
2025-03-19,1.850068,1.937722,2.58949,1.4109
2025-03-20,1.835209,1.919929,2.592155,1.412646
2025-03-21,1.805493,1.879004,2.579589,1.412111
2025-03-24,1.813147,1.879004,2.581874,1.411425
2025-03-25,1.814048,1.872776,2.579589,1.413171
2025-03-26,1.806844,1.866548,2.587586,1.414776
2025-03-27,1.813147,1.870996,2.594059,1.415291
2025-03-28,1.804593,1.858541,2.642041,1.414988
2025-03-31,1.793787,1.836299,2.670221,1.414887
2025-04-01,1.792886,1.83452,2.686976,1.414816
2025-04-02,1.791535,1.836299,2.676695,1.415846
2025-04-03,1.78253,1.803381,2.701447,1.421013
2025-04-07,1.663665,1.579181,2.618812,1.425283
2025-04-08,1.679424,1.604982,2.637091,1.424132
2025-04-09,1.695633,1.621886,2.670221,1.42495
2025-04-10,1.723998,1.657473,2.728104,1.426302
2025-04-11,1.728951,1.683274,2.769612,1.426776
2025-04-14,1.732553,1.685943,2.790175,1.425545
2025-04-15,1.733904,1.684164,2.789414,1.425575
2025-04-16,1.737956,1.663701,2.857197,1.426766
2025-04-17,1.739307,1.66637,2.880807,1.425878
2025-04-18,1.743809,1.670819,2.887662,1.425283
2025-04-21,1.74471,1.697509,2.941356,1.424092
2025-04-22,1.74606,1.689502,3.039604,1.424606
2025-04-23,1.747861,1.707295,2.856055,1.423304
2025-04-24,1.747861,1.696619,2.887281,1.422113
2025-04-25,1.747861,1.708185,2.867479,1.423385
2025-04-28,1.74516,1.69573,2.842727,1.423002
2025-04-29,1.742008,1.69306,2.862529,1.424869
2025-04-30,1.740657,1.709075,2.845011,1.425949
2025-05-06,1.757317,1.741993,2.898705,1.425192
2025-05-07,1.768122,1.75,2.921173,1.424808
2025-05-08,1.778478,1.780249,2.877761,1.427634
2025-05-09,1.776227,1.765125,2.86786,1.427231
2025-05-12,1.796488,1.812278,2.808835,1.426574
2025-05-13,1.798289,1.80605,2.792079,1.425626
2025-05-14,1.821252,1.827402,2.771135,1.424455
2025-05-15,1.805943,1.790036,2.689261,1.423466
2025-05-16,1.796038,1.786477,2.733054,1.422517
2025-05-19,1.793336,1.781139,2.75019,1.423214
2025-05-20,1.802341,1.795374,2.74524,1.423688
2025-05-21,1.809545,1.809609,2.832826,1.423537
2025-05-22,1.808645,1.793594,2.837014,1.423526
2025-05-23,1.795588,1.774021,2.838538,1.424596
2025-05-26,1.786132,1.758897,2.827494,1.424566
2025-05-27,1.776677,1.75,2.805027,1.424041
2025-05-28,1.774876,1.742883,2.808454,1.424112
2025-05-29,1.785682,1.769573,2.779893,1.422517
2025-05-30,1.78253,1.754448,2.806169,1.42386
2025-06-03,1.78163,1.758897,2.847677,1.423789
2025-06-04,1.789284,1.779359,2.846154,1.424697
2025-06-05,1.793787,1.799822,2.849581,1.425373
2025-06-06,1.794687,1.794484,2.848819,1.426534
2025-06-09,1.798739,1.809609,2.817974,1.427029
2025-06-10,1.788384,1.790036,2.819878,1.42719
2025-06-11,1.802792,1.813167,2.828637,1.427119
2025-06-12,1.803692,1.814947,2.854912,1.426817
2025-06-13,1.791986,1.797153,2.889566,1.427109
2025-06-16,1.796488,1.812278,2.880046,1.427422
2025-06-17,1.796038,1.80427,2.855674,1.428977
2025-06-18,1.757767,1.809609,2.857197,1.429138
2025-06-19,1.743809,1.783808,2.842727,1.429199
2025-06-20,1.74606,1.768683,2.831683,1.429451
2025-06-23,1.751914,1.77758,2.842346,1.429158
2025-06-24,1.772175,1.818505,2.807312,1.428623
2025-06-25,1.801441,1.876335,2.814928,1.42826
2025-06-26,1.794687,1.8621,2.819878,1.428644
2025-06-27,1.784331,1.869217,2.789794,1.429602
2025-06-30,1.792886,1.897687,2.785225,1.428956
2025-07-01,1.795588,1.891459,2.816832,1.429461
2025-07-02,1.797389,1.871886,2.815689,1.430268
2025-07-03,1.807744,1.904804,2.83511,1.43045
2025-07-04,1.815398,1.897687,2.82064,1.430783
2025-07-07,1.807294,1.877224,2.800838,1.430571
2025-07-08,1.822602,1.920819,2.817212,1.429461
2025-07-09,1.821252,1.924377,2.785225,1.429441
2025-07-10,1.830257,1.929715,2.806931,1.428512
2025-07-11,1.83656,1.94395,2.808835,1.428129
2025-07-14,1.83611,1.936833,2.833206,1.427402
2025-07-15,1.83611,1.967972,2.831683,1.428815
2025-07-16,1.832058,1.962633,2.818736,1.428906
2025-07-17,1.846916,1.99911,2.816832,1.428825
2025-07-18,1.860423,2.003559,2.819117,1.428704
2025-07-21,1.871679,2.024021,2.835491,1.427826
2025-07-22,1.89149,2.036477,2.846154,1.427079
2025-07-23,1.89059,2.034698,2.874334,1.426534
2025-07-24,1.902296,2.068505,2.827113,1.423839
2025-07-25,1.892391,2.062278,2.821401,1.424152
2025-07-28,1.897344,2.08363,2.813404,1.425495
2025-07-29,1.906799,2.120107,2.803884,1.423738
2025-07-30,1.905448,2.086299,2.809216,1.425141
2025-07-31,1.870779,2.047153,2.798934,1.426252
2025-08-01,1.860873,2.048932,2.799695,1.426332
2025-08-04,1.869428,2.057829,2.835491,1.42605
2025-08-05,1.883386,2.064057,2.838919,1.426494
2025-08-06,1.888339,2.078292,2.843869,1.426635
2025-08-07,1.887888,2.064057,2.849962,1.427644
2025-08-08,1.883386,2.05694,2.859101,1.42822
2025-08-11,1.891941,2.096975,2.829018,1.426534
2025-08-12,1.903647,2.121886,2.817593,1.426252
2025-08-13,1.919406,2.200178,2.823686,1.427241
2025-08-14,1.916254,2.176157,2.827113,1.426706
2025-08-15,1.933814,2.232206,2.818355,1.426574
2025-08-18,1.948222,2.297153,2.822925,1.423567
2025-08-19,1.938316,2.290925,2.814547,1.423678
2025-08-20,1.964881,2.302491,2.808073,1.423052
2025-08-21,1.971184,2.288256,2.815689,1.423678
2025-08-22,2.016659,2.368327,2.809596,1.423304
2025-08-25,2.05538,2.435053,2.828256,1.424505
2025-08-26,2.044575,2.41637,2.836634,1.424566
2025-08-27,2.014858,2.398577,2.837014,1.42495
2025-08-28,2.052679,2.496441,2.843869,1.424263
2025-08-29,2.071589,2.548932,2.850724,1.424586
2025-09-01,2.078343,2.604093,2.912034,1.425706
2025-09-02,2.066637,2.533808,2.920792,1.425686
2025-09-03,2.048176,2.553381,2.958111,1.42715
2025-09-04,2.006303,2.447509,2.951257,1.428018
2025-09-05,2.050428,2.619217,2.960777,1.425908
2025-09-08,2.050878,2.587189,2.988195,1.425626
2025-09-09,2.038721,2.531139,3.033511,1.425424
2025-09-10,2.043224,2.557829,3.026276,1.424657
2025-09-11,2.098154,2.691281,3.017136,1.425676
2025-09-12,2.080594,2.664591,3.028941,1.42613
2025-09-15,2.084196,2.701957,3.020183,1.427029
2025-09-16,2.080144,2.72153,3.058644,1.427887
2025-09-17,2.095002,2.774911,3.032749,1.429471
2025-09-18,2.068438,2.728648,2.993907,1.428543
2025-09-19,2.07294,2.724199,3.007616,1.426978
2025-09-22,2.079694,2.741993,3.064737,1.428109
2025-09-23,2.081045,2.751779,3.100914,1.412212
2025-09-24,2.099505,2.811388,3.118812,1.411021
2025-09-25,2.113913,2.856762,3.102056,1.410497
2025-09-26,2.094102,2.783808,3.107388,1.411546
2025-09-29,2.128771,2.858541,3.145088,1.411193
2025-09-30,2.134624,2.8621,3.175552,1.413282
2025-10-09,2.168393,2.878114,3.324067,1.414241
2025-10-10,2.124719,2.753559,3.275704,1.413938
2025-10-13,2.112562,2.717082,3.373572,1.414352
2025-10-14,2.0914,2.61032,3.418126,1.414826
2025-10-15,2.118865,2.671708,3.498477,1.414413
2025-10-16,2.125619,2.681495,3.520183,1.414473
2025-10-17,2.081945,2.593416,3.643564,1.415482
2025-10-20,2.089149,2.643238,3.529322,1.414231
2025-10-21,2.120666,2.724199,3.613861,1.414433
2025-10-22,2.113913,2.703737,3.465727,1.414695
2025-10-23,2.122017,2.702847,3.424981,1.414291
2025-10-24,2.147681,2.799822,3.408225,1.414201
2025-10-27,2.172895,2.854982,3.394516,1.414675
2025-10-28,2.162089,2.851423,3.2738,1.417491
2025-10-29,2.189104,2.935943,3.309977,1.418662
2025-10-30,2.171544,2.881673,3.314547,1.419802
2025-10-31,2.141378,2.816726,3.348819,1.419964
2025-11-03,2.144529,2.825623,3.349962,1.419338
2025-11-04,2.129221,2.768683,3.327113,1.419267
2025-11-05,2.131923,2.795374,3.315308,1.419318
2025-11-06,2.16344,2.847865,3.333968,1.418652
2025-11-07,2.158937,2.83363,3.348439,1.418944
2025-11-10,2.16434,2.809609,3.402894,1.418904
2025-11-11,2.144529,2.769573,3.450876,1.419075
2025-11-12,2.14543,2.765125,3.438309,1.419661
2025-11-13,2.166592,2.830961,3.493907,1.419096
2025-11-14,2.134624,2.751779,3.463823,1.418924
2025-11-17,2.120666,2.743772,3.382331,1.419187
2025-11-18,2.10851,2.714413,3.342346,1.419267
2025-11-19,2.114813,2.719751,3.409749,1.418843
2025-11-20,2.105358,2.692171,3.390327,1.41958
2025-11-21,2.05493,2.58363,3.361767,1.419197
2025-11-24,2.051778,2.587189,3.37281,1.419358
2025-11-25,2.069788,2.634342,3.431074,1.419388
2025-11-26,2.082846,2.69306,3.431455,1.417854
2025-11-27,2.081045,2.679715,3.431074,1.417774
2025-11-28,2.086898,2.700178,3.45278,1.418329
2025-12-01,2.110311,2.733986,3.488576,1.418803
2025-12-02,2.100855,2.715302,3.469916,1.41845
2025-12-03,2.0914,2.685943,3.463823,1.418571
2025-12-04,2.096803,2.714413,3.451637,1.417148
2025-12-05,2.115263,2.748221,3.479056,1.417874
2025-12-08,2.130572,2.821174,3.469155,1.417723
2025-12-09,2.119766,2.836299,3.444783,1.4185
2025-12-10,2.117064,2.839858,3.463442,1.418712
2025-12-11,2.101756,2.798932,3.469155,1.419661
2025-12-12,2.113462,2.823843,3.513709,1.419267
2025-12-15,2.101306,2.775801,3.560929,1.418672
2025-12-16,2.080144,2.72242,3.51866,1.418409
2025-12-17,2.115714,2.814947,3.545316,1.419348
2025-12-18,2.101756,2.75089,3.548363,1.420196
2025-12-19,2.110761,2.764235,3.546458,1.420943
2025-12-22,2.129671,2.824733,3.621858,1.420216
2025-12-23,2.134174,2.83363,3.670602,1.422608
2025-12-24,2.141828,2.857651,3.671744,1.422023
2025-12-25,2.14588,2.866548,3.642803,1.421548
2025-12-26,2.153985,2.870107,3.674791,1.415876
2025-12-29,2.144529,2.851423,3.64166,1.41417
2025-12-30,2.149032,2.872776,3.565499,1.413938
2025-12-31,2.140027,2.83452,3.541889,1.413969
2026-01-05,2.181,2.919039,3.615765,1.412646
2026-01-06,2.214768,2.938612,3.646992,1.411587
2026-01-07,2.206664,2.94573,3.624524,1.410809
2026-01-08,2.189554,2.924377,3.621858,1.412031
2026-01-09,2.19946,2.948399,3.652704,1.41192
2026-01-12,2.212067,2.99911,3.723153,1.412616
2026-01-13,2.204412,2.941281,3.729246,1.41302
2026-01-14,2.190905,2.964413,3.77837,1.413938
2026-01-15,2.194957,2.982206,3.757426,1.414493
2026-01-16,2.187753,2.976868,3.753618,1.415402
2026-01-19,2.133273,2.951957,3.810358,1.415311
2026-01-20,2.12697,2.903025,3.839299,1.416209
2026-01-21,2.129671,2.919039,3.951637,1.416179
2026-01-22,2.128321,2.949288,3.937928,1.416048
2026-01-23,2.117965,2.968861,4.043031,1.416522
2026-01-26,2.121567,2.940391,4.159939,1.416249
2026-01-27,2.120666,2.959964,4.163747,1.416381
2026-01-28,2.12742,2.942171,4.295506,1.416603
2026-01-29,2.146781,2.928826,4.53313,1.417471
2026-01-30,2.121117,2.967082,4.192308,1.417329
2026-02-02,2.071139,2.893238,3.773039,1.41736
2026-02-03,2.099955,2.947509,3.968774,1.417854
2026-02-04,2.119316,2.933274,4.138233,1.417703
2026-02-05,2.106709,2.880783,4.007235,1.418551
2026-02-06,2.093201,2.872776,3.944021,1.418914
2026-02-09,2.128321,2.954626,4.081874,1.419782
2026-02-10,2.131022,2.94573,4.062833,1.419752
2026-02-11,2.12652,2.911922,4.096725,1.420398
2026-02-12,2.128321,2.952847,4.082254,1.420983
2026-02-13,2.103107,2.904804,4.027037,1.421528
2026-02-24,2.123368,2.931495,4.16984,1.42169
2026-02-25,2.138676,2.975089,4.173267,1.420519
2026-02-26,2.131923,2.967972,4.15575,1.419156
2026-02-27,2.12742,2.936833,4.163366,1.420044
2026-03-02,2.133724,2.919929,4.347677,1.421266
2026-03-03,2.106258,2.851423,4.28751,1.421155
2026-03-04,2.075642,2.80605,4.181264,1.422376
2026-03-05,2.095452,2.852313,4.175171,1.42178
2026-03-06,2.101306,2.869217,4.140518,1.422144
2026-03-09,2.084196,2.847865,4.138614,1.420438
2026-03-10,2.10851,2.932384,4.172125,1.420519
2026-03-11,2.121117,2.967082,4.178979,1.420418
2026-03-12,2.113462,2.94306,4.16527,1.420458
2026-03-13,2.105808,2.935943,4.113481,1.420791
2026-03-16,2.107159,2.979537,4.060929,1.419843
2026-03-17,2.091851,2.911922,4.050647,1.419863
2026-03-18,2.099054,2.969751,4.038842,1.421256
2026-03-19,2.070689,2.938612,3.856055,1.422023
2026-03-20,2.060333,2.97242,3.768469,1.421609
2026-03-23,1.994597,2.871886,3.404798,1.421074
2026-03-24,2.016659,2.879893,3.541127,1.420711
2026-03-25,2.045925,2.942171,3.671363,1.415392
2026-03-26,2.020711,2.903025,3.598629,1.415937
2026-03-27,2.029716,2.929715,3.615385,1.416795
2026-03-30,2.026114,2.903915,3.677075,1.417683
2026-03-31,2.009455,2.830961,3.69345,1.418086
2026-04-01,2.041423,2.875445,3.817212,1.416885
2026-04-02,2.021162,2.814947,3.708302,1.417138
2026-04-03,2.005403,2.794484,3.742574,1.417804
2026-04-07,2.001801,2.803381,3.746002,1.417632
2026-04-08,2.07204,2.975979,3.851104,1.416906
2026-04-09,2.058532,2.953737,3.773039,1.417077
2026-04-10,2.09005,3.057829,3.797411,1.417097
2026-04-13,2.094552,3.085409,3.779132,1.417461
2026-04-14,2.121567,3.158363,3.812262,1.417723
2026-04-15,2.113462,3.123665,3.832445,1.419065
2026-04-16,2.136875,3.224199,3.845011,1.419933
2026-04-17,2.133724,3.265125,3.819117,1.42061
2026-04-20,2.14543,3.266904,3.821782,1.420458
2026-04-21,2.150383,3.274911,3.811881,1.420408
2026-04-22,2.166141,3.343416,3.809596,1.421447
